,name,trainer,course,start_date,score,trait,week
3828,Scotti Bromfield,Trixie Orange,Data,2019-12-30,,Analytic,10
3829,Genovera Mattek,Trixie Orange,Data,2019-12-30,,Analytic,10
3830,Yorgos O'Rourke,Trixie Orange,Data,2019-12-30,,Analytic,10
3831,Sigrid Veitch,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3832,Rodrick Henworth,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3833,Reggie Lawlor,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3834,Thornton Thuillier,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3835,Thomasine Poundford,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3836,Wakefield Jeves,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3837,Ced Danielut,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3838,Austin Brister,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3839,Windham Biagi,Eshal Brandt,Engineering,2019-02-18,,Analytic,10
3840,Wendy Ducastel,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3841,Daryle Janoch,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3842,Aluino Sainter,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3843,Magda Mckirton,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3844,Caryn Adriaan,Eshal Brandt,Engineering,2019-02-18,8.0,Analytic,10
3845,Redd Jurges,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3846,Fabian Exell,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3847,Solly Kollas,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3848,Barbabas Huygens,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3849,Liuka Drissell,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3850,Vikki Godsal,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3851,Ealasaid Badcock,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3852,Gal Wallwood,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3853,Lotte Witherop,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3854,Bella Tarbox,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3855,Gabby Neilson,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3856,Zitella Hembery,Macey Broughton,Engineering,2019-04-01,,Analytic,10
3857,Danielle Absolom,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3858,Hughie Yeliashev,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3859,Sher Biesinger,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3860,Pepe Bendig,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3861,Neal Ginglell,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3862,Rozamond Wilton,Igor Coates,Engineering,2019-04-29,7.0,Analytic,10
3863,Glenn Coaker,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3864,Daisy Brims,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3865,Lalo Halton,Igor Coates,Engineering,2019-04-29,7.0,Analytic,10
3866,Palm Jakovijevic,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3867,Yelena Kelleway,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3868,Lay Trosdall,Igor Coates,Engineering,2019-04-29,7.0,Analytic,10
3869,Kayle Ferenc,Igor Coates,Engineering,2019-04-29,8.0,Analytic,10
3870,Law Massen,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3871,Aldridge Du Fray,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3872,Horatio Christley,Mohammad Velazquez,Engineering,2019-05-27,,Analytic,10
3873,Mellicent Desaur,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3874,Ludovico Orridge,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3875,Chantal Mailes,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3876,Fax Schankelborg,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3877,Kellie Tanguy,Mohammad Velazquez,Engineering,2019-05-27,6.0,Analytic,10
3878,Yalonda Beacom,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3879,Tab Shitliff,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3880,Tobie Culcheth,Mohammad Velazquez,Engineering,2019-05-27,8.0,Analytic,10
3881,Gerianne Bagge,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3882,William Tomlett,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3883,Teddie Kemet,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3884,Artur Domaschke,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3885,Terrie Mackibbon,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3886,Ignacius Pleasaunce,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3887,Liane Lorente,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3888,Sosanna Rawlings,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3889,Allistir Langrick,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3890,Honor Huntall,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3891,Natassia Pawle,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3892,Haywood Teager,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3893,Marillin Rosendall,Macey Broughton,Engineering,2019-07-15,,Analytic,10
3894,Giustina Catford,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3895,Kore Amburgy,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3896,Constance Fellibrand,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3897,Rickard Blakes,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3898,Noe Fortnam,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3899,Cherrita Mcgilleghole,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3900,Charmain Diben,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3901,Bunny Barns,Martina Meadows,Engineering,2019-07-22,,Analytic,10
3902,Brewer Calderbank,Eshal Brandt,Engineering,2019-08-12,,Analytic,10
3903,Fons Ghiotto,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3904,Evin De Roeck,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3905,Maxy Bensen,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3906,Calida Behr,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3907,Dannel Longmaid,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3908,Sarah Magor,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3909,Alistair Scanes,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3910,Homere Stentiford,Eshal Brandt,Engineering,2019-08-12,8.0,Analytic,10
3911,Alvie Bleackly,Eshal Brandt,Engineering,2019-08-12,6.0,Analytic,10
3912,Brnaby Bownes,Eshal Brandt,Engineering,2019-08-12,,Analytic,10
3913,Blake Nunson,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3914,Deirdre Van Den Velde,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3915,Brose Menghi,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3916,Edithe Dimitrov,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3917,Demetrius Tunstall,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3918,Chucho Galfour,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3919,Mozelle Grinnov,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3920,Roze Yepiskopov,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3921,Denise Oppy,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3922,Rafi Downse,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3923,Camellia Bette,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3924,Care Ife,Eshal Brandt,Engineering,2019-09-16,,Analytic,10
3925,Vance Fey,Macey Broughton,Engineering,2019-09-23,,Analytic,10
3926,Dulcine Duffil,Macey Broughton,Engineering,2019-09-23,8.0,Analytic,10
3927,Nona Coghlan,Macey Broughton,Engineering,2019-09-23,8.0,Analytic,10
3928,Dorette Landall,Macey Broughton,Engineering,2019-09-23,,Analytic,10
3929,Valdemar Smithen,Macey Broughton,Engineering,2019-09-23,8.0,Analytic,10
3930,Norene Dericut,Macey Broughton,Engineering,2019-09-23,8.0,Analytic,10
3931,Jillian Wenn,Macey Broughton,Engineering,2019-09-23,8.0,Analytic,10
3932,Saraann Elcombe,Macey Broughton,Engineering,2019-09-23,,Analytic,10
3933,Jenn Blitz,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3934,Chandra Best,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3935,Boniface Tansley,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3936,Cristal Jeans,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3937,Urson Sibthorp,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3938,Vernon Bennough,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3939,Payton Turbard,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3940,Lilly Andreasen,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3941,Dixie O' Flaherty,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3942,Engelbert Palatino,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3943,Dudley Whiles,Mohammad Velazquez,Engineering,2019-10-28,,Analytic,10
3944,Tory Aireton,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3945,Kelly Coneybeer,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3946,Mic Wilshire,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3947,Florella Boays,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3948,Marshal Darycott,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3949,Elva Boldero,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3950,Archibold Spikeings,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3951,Anatole Burston,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3952,Gabbey Caesman,Macey Broughton,Engineering,2019-11-25,8.0,Analytic,10
3953,Conny Samms,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3954,Karyn Huortic,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3955,Giacopo Kyndred,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3956,Fin Lung,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3957,Marja Morfield,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3958,Gussy Stoving,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3959,Leena Joselevitch,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3960,Lazare Nellies,Mohammad Velazquez,Engineering,2019-12-16,,Analytic,10
3961,Flore Masden,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3962,Benita Downgate,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3963,Clark Kovacs,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3964,Horten Koomar,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3965,Moritz Mosedall,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3966,Chaim Inseal,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3967,Gertruda Syddie,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3968,Thom Derwin,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3969,Godfry Sephton,Mohammad Velazquez,Engineering,2019-12-30,,Analytic,10
3970,Quintus Penella,Gregor Gomez,Business,2019-02-11,2.0,Independent,1
3971,Simon Murrey,Gregor Gomez,Business,2019-02-11,1.0,Independent,1
3972,Gustaf Lude,Gregor Gomez,Business,2019-02-11,4.0,Independent,1
3973,Yolanda Fosse,Gregor Gomez,Business,2019-02-11,1.0,Independent,1
3974,Lynnett Swin,Gregor Gomez,Business,2019-02-11,2.0,Independent,1
3975,Bart Godilington,Gregor Gomez,Business,2019-02-11,6.0,Independent,1
3976,Deni Roust,Gregor Gomez,Business,2019-02-11,3.0,Independent,1
3977,Gerhard Mcgrath,Gregor Gomez,Business,2019-02-11,3.0,Independent,1
3978,Benedick Arnhold,Bruce Lugo,Business,2019-03-18,4.0,Independent,1
3979,Herminia Brettel,Bruce Lugo,Business,2019-03-18,3.0,Independent,1
3980,Nicolai Nussey,Bruce Lugo,Business,2019-03-18,1.0,Independent,1
3981,Elora Ellen,Bruce Lugo,Business,2019-03-18,2.0,Independent,1
3982,Llywellyn Hoggins,Bruce Lugo,Business,2019-03-18,3.0,Independent,1
3983,Bobbye Hains,Bruce Lugo,Business,2019-03-18,4.0,Independent,1
3984,Audrye Tobias,Bruce Lugo,Business,2019-03-18,4.0,Independent,1
3985,Georg Battman,Bruce Lugo,Business,2019-03-18,1.0,Independent,1
3986,Adolph Andreia,Bruce Lugo,Business,2019-03-18,3.0,Independent,1
3987,Ilaire Ord,Bruce Lugo,Business,2019-03-18,2.0,Independent,1
3988,Thorpe Pettett,Bruce Lugo,Business,2019-03-18,1.0,Independent,1
3989,Tiphany Gribben,Bruce Lugo,Business,2019-03-18,1.0,Independent,1
3990,Pam Hupka,Bruce Lugo,Business,2019-03-18,5.0,Independent,1
3991,Verne Francescuzzi,Gregor Gomez,Business,2019-04-15,4.0,Independent,1
3992,Audi Westmacott,Gregor Gomez,Business,2019-04-15,4.0,Independent,1
3993,Gae Crutch,Gregor Gomez,Business,2019-04-15,3.0,Independent,1
3994,Fowler Crewdson,Gregor Gomez,Business,2019-04-15,1.0,Independent,1
3995,Joletta Matzaitis,Gregor Gomez,Business,2019-04-15,4.0,Independent,1
3996,Ofelia Helm,Gregor Gomez,Business,2019-04-15,7.0,Independent,1
3997,Quinton Kuhnt,Gregor Gomez,Business,2019-04-15,3.0,Independent,1
3998,Frankie Mabee,Gregor Gomez,Business,2019-04-15,3.0,Independent,1
3999,Cami Burberow,Gregor Gomez,Business,2019-04-15,5.0,Independent,1
4000,Gayla Bownas,Gregor Gomez,Business,2019-04-15,3.0,Independent,1
4001,Latisha Ibel,Gregor Gomez,Business,2019-04-15,3.0,Independent,1
4002,Darb Noor,Neil Mccarthy,Business,2019-05-20,6.0,Independent,1
4003,Adah Spencers,Neil Mccarthy,Business,2019-05-20,3.0,Independent,1
4004,Kariotta Barense,Neil Mccarthy,Business,2019-05-20,4.0,Independent,1
4005,Biddy Rapps,Neil Mccarthy,Business,2019-05-20,4.0,Independent,1
4006,Thatcher Frankish,Neil Mccarthy,Business,2019-05-20,3.0,Independent,1
4007,Idelle Kidstoun,Neil Mccarthy,Business,2019-05-20,2.0,Independent,1
4008,Bailey Antrim,Neil Mccarthy,Business,2019-05-20,4.0,Independent,1
4009,William Dryden,Neil Mccarthy,Business,2019-05-20,4.0,Independent,1
4010,Dean Burnup,Neil Mccarthy,Business,2019-05-20,4.0,Independent,1
4011,Burtie Garfitt,Neil Mccarthy,Business,2019-05-20,1.0,Independent,1
4012,Maggy Clapison,Neil Mccarthy,Business,2019-05-20,4.0,Independent,1
4013,Julia Llorens,Neil Mccarthy,Business,2019-05-20,7.0,Independent,1
4014,Sanford Larking,Rachel Richard,Business,2019-07-15,2.0,Independent,1
4015,Ulrika Lemerie,Rachel Richard,Business,2019-07-15,1.0,Independent,1
4016,Alidia Govett,Rachel Richard,Business,2019-07-15,5.0,Independent,1
4017,Angel Matteau,Rachel Richard,Business,2019-07-15,3.0,Independent,1
4018,Wolfie Showers,Rachel Richard,Business,2019-07-15,7.0,Independent,1
4019,Nicolea Gibbins,Rachel Richard,Business,2019-07-15,2.0,Independent,1
4020,Florina Sudlow,Rachel Richard,Business,2019-07-15,4.0,Independent,1
4021,Dianna Brewett,Rachel Richard,Business,2019-07-15,1.0,Independent,1
4022,Megan Hallihan,Rachel Richard,Business,2019-07-15,1.0,Independent,1
4023,Sherlocke Baselio,Rachel Richard,Business,2019-07-15,5.0,Independent,1
4024,Keen Tripony,Rachel Richard,Business,2019-07-15,1.0,Independent,1
4025,Collete Causbey,Rachel Richard,Business,2019-07-15,7.0,Independent,1
4026,Gabi Ivins,Gregor Gomez,Business,2019-07-29,1.0,Independent,1
4027,Melodee Crippen,Gregor Gomez,Business,2019-07-29,2.0,Independent,1
4028,Wilt Gotliffe,Gregor Gomez,Business,2019-07-29,5.0,Independent,1
4029,Mela Burgill,Gregor Gomez,Business,2019-07-29,7.0,Independent,1
4030,Uriel Eidelman,Gregor Gomez,Business,2019-07-29,2.0,Independent,1
4031,Vivienne Blakelock,Gregor Gomez,Business,2019-07-29,7.0,Independent,1
4032,Auberon Werny,Gregor Gomez,Business,2019-07-29,5.0,Independent,1
4033,Nikolaus Gullefant,Gregor Gomez,Business,2019-07-29,5.0,Independent,1
4034,Prentice Van Der Hoeven,Gregor Gomez,Business,2019-07-29,2.0,Independent,1
4035,Alikee Sawood,Gregor Gomez,Business,2019-07-29,4.0,Independent,1
4036,Guido Lassells,Gregor Gomez,Business,2019-07-29,3.0,Independent,1
4037,Verena Townes,Gregor Gomez,Business,2019-07-29,3.0,Independent,1
4038,Kylie Cordell,Gregor Gomez,Business,2019-07-29,2.0,Independent,1
4039,Cornelia Artist,Hamzah Melia,Business,2019-08-12,5.0,Independent,1
4040,Hanni Katt,Hamzah Melia,Business,2019-08-12,1.0,Independent,1
4041,Eric Spritt,Hamzah Melia,Business,2019-08-12,4.0,Independent,1
4042,Merrill Mckie,Hamzah Melia,Business,2019-08-12,3.0,Independent,1
4043,Marcela Riding,Hamzah Melia,Business,2019-08-12,4.0,Independent,1
4044,Lea Normington,Hamzah Melia,Business,2019-08-12,1.0,Independent,1
4045,Aguste Tann,Hamzah Melia,Business,2019-08-12,3.0,Independent,1
4046,Anet Satterley,Hamzah Melia,Business,2019-08-12,1.0,Independent,1
4047,Agace O'Shields,Hamzah Melia,Business,2019-08-12,2.0,Independent,1
4048,Matteo Yeowell,Burhan Milner,Business,2019-09-16,5.0,Independent,1
4049,Deck Itzchaki,Burhan Milner,Business,2019-09-16,3.0,Independent,1
4050,Tarrah Bunny,Burhan Milner,Business,2019-09-16,6.0,Independent,1
4051,Fairlie Cogzell,Burhan Milner,Business,2019-09-16,2.0,Independent,1
4052,Robinet Renwick,Burhan Milner,Business,2019-09-16,2.0,Independent,1
4053,Boote Moan,Burhan Milner,Business,2019-09-16,4.0,Independent,1
4054,Vaughn Wallington,Burhan Milner,Business,2019-09-16,1.0,Independent,1
4055,Jim Dwerryhouse,Burhan Milner,Business,2019-09-16,3.0,Independent,1
4056,Harriett Saffin,Burhan Milner,Business,2019-09-16,4.0,Independent,1
4057,Omero Shill,Burhan Milner,Business,2019-09-16,5.0,Independent,1
4058,Casey Putten,Elly Kelly,Business,2019-10-21,1.0,Independent,1
4059,Una Caldicot,Elly Kelly,Business,2019-10-21,3.0,Independent,1
4060,Riva Mangeot,Elly Kelly,Business,2019-10-21,7.0,Independent,1
4061,Gery Marchment,Elly Kelly,Business,2019-10-21,3.0,Independent,1
4062,Brendan Tithecott,Elly Kelly,Business,2019-10-21,4.0,Independent,1
4063,Dorice Slides,Elly Kelly,Business,2019-10-21,2.0,Independent,1
4064,Kalinda Leebetter,Elly Kelly,Business,2019-10-21,1.0,Independent,1
4065,Fifi Kingsly,Elly Kelly,Business,2019-10-21,2.0,Independent,1
4066,Zollie Danks,Elly Kelly,Business,2019-10-21,3.0,Independent,1
4067,Katleen Trunks,Elly Kelly,Business,2019-10-21,3.0,Independent,1
4068,Heida Cossom,Elly Kelly,Business,2019-10-21,3.0,Independent,1
4069,Nicola Lavall,Elly Kelly,Business,2019-10-21,3.0,Independent,1
4070,Rossie Caitlin,Bruce Lugo,Business,2019-11-18,3.0,Independent,1
4071,Marmaduke Kiefer,Bruce Lugo,Business,2019-11-18,4.0,Independent,1
4072,Dina Mcgookin,Bruce Lugo,Business,2019-11-18,3.0,Independent,1
4073,Reuven Kneaphsey,Bruce Lugo,Business,2019-11-18,3.0,Independent,1
4074,Stephi Duckering,Bruce Lugo,Business,2019-11-18,2.0,Independent,1
4075,Homer Sebborn,Bruce Lugo,Business,2019-11-18,3.0,Independent,1
4076,Say Kleinhausen,Bruce Lugo,Business,2019-11-18,1.0,Independent,1
4077,Tyler Traynor,Bruce Lugo,Business,2019-11-18,3.0,Independent,1
4078,Johnath Tufts,Bruce Lugo,Business,2019-11-18,4.0,Independent,1
4079,Kristin Bardill,Bruce Lugo,Business,2019-11-18,4.0,Independent,1
4080,Timmie Knudsen,Elly Kelly,Business,2019-12-30,2.0,Independent,1
4081,Mona Orviss,Elly Kelly,Business,2019-12-30,4.0,Independent,1
4082,Everett O'Clery,Elly Kelly,Business,2019-12-30,6.0,Independent,1
4083,Konstanze Trynor,Elly Kelly,Business,2019-12-30,2.0,Independent,1
4084,Robinett Mcphate,Elly Kelly,Business,2019-12-30,6.0,Independent,1
4085,Ronda Aggis,Elly Kelly,Business,2019-12-30,5.0,Independent,1
4086,Caril Bayly,Elly Kelly,Business,2019-12-30,3.0,Independent,1
4087,Mari Lotterington,Elly Kelly,Business,2019-12-30,1.0,Independent,1
4088,Jacquelynn Savin,Elly Kelly,Business,2019-12-30,2.0,Independent,1
4089,Ives Weddell,Elly Kelly,Business,2019-12-30,2.0,Independent,1
4090,Gerda Yuille,Elly Kelly,Business,2019-12-30,4.0,Independent,1
4091,Pyotr De Zuani,Trixie Orange,Data,2019-02-18,3.0,Independent,1
4092,Vince Scott,Trixie Orange,Data,2019-02-18,1.0,Independent,1
4093,Kellie Althorp,Trixie Orange,Data,2019-02-18,4.0,Independent,1
4094,Aida Bothams,Trixie Orange,Data,2019-02-18,2.0,Independent,1
4095,Nettie Civitillo,Trixie Orange,Data,2019-02-18,4.0,Independent,1
4096,Bernadette Gerardi,Trixie Orange,Data,2019-02-18,1.0,Independent,1
4097,Teddy Ham,Trixie Orange,Data,2019-02-18,4.0,Independent,1
4098,Ivory Linnemann,Trixie Orange,Data,2019-02-18,1.0,Independent,1
4099,Onida Tregear,Trixie Orange,Data,2019-02-18,3.0,Independent,1
4100,Jacki Pinkstone,Trixie Orange,Data,2019-02-18,1.0,Independent,1
4101,Kaleb Cappel,Trixie Orange,Data,2019-02-18,5.0,Independent,1
4102,Gussy Mathias,John Sandbox,Data,2019-03-04,3.0,Independent,1
4103,Shawn Bowmer,John Sandbox,Data,2019-03-04,2.0,Independent,1
4104,Arda Disbrow,John Sandbox,Data,2019-03-04,2.0,Independent,1
4105,El Durante,John Sandbox,Data,2019-03-04,2.0,Independent,1
4106,Dionysus Garter,John Sandbox,Data,2019-03-04,2.0,Independent,1
4107,Connor Gegg,John Sandbox,Data,2019-03-04,1.0,Independent,1
4108,Barrie Schruurs,John Sandbox,Data,2019-03-04,5.0,Independent,1
4109,Fletcher Ayllett,John Sandbox,Data,2019-03-04,3.0,Independent,1
4110,Slade Cannavan,John Sandbox,Data,2019-03-04,4.0,Independent,1
4111,Bert Spall,John Sandbox,Data,2019-03-04,3.0,Independent,1
4112,Denyse Worley,Edward Reinhart,Data,2019-04-08,3.0,Independent,1
4113,Jard Antonowicz,Edward Reinhart,Data,2019-04-08,5.0,Independent,1
4114,Burtie Clubley,Edward Reinhart,Data,2019-04-08,1.0,Independent,1
4115,Idaline Gadeaux,Edward Reinhart,Data,2019-04-08,3.0,Independent,1
4116,Gaspard Dunn,Edward Reinhart,Data,2019-04-08,1.0,Independent,1
4117,Reg Mcreynold,Edward Reinhart,Data,2019-04-08,3.0,Independent,1
4118,Penni Grioli,Edward Reinhart,Data,2019-04-08,3.0,Independent,1
4119,Kial Gowdy,Edward Reinhart,Data,2019-04-08,2.0,Independent,1
4120,Haskell Mcdonnell,Edward Reinhart,Data,2019-04-08,1.0,Independent,1
4121,Jeffy Dudding,Edward Reinhart,Data,2019-04-08,3.0,Independent,1
4122,Damaris Vallance,Edward Reinhart,Data,2019-04-08,5.0,Independent,1
4123,Stacee Kidson,Edward Reinhart,Data,2019-04-08,3.0,Independent,1
4124,Anica Vallis,Edward Reinhart,Data,2019-04-08,5.0,Independent,1
4125,Emmey Wadforth,Lucy Foster,Data,2019-05-20,1.0,Independent,1
4126,Sayer Weedon,Lucy Foster,Data,2019-05-20,5.0,Independent,1
4127,Norbie Iacobucci,Lucy Foster,Data,2019-05-20,2.0,Independent,1
4128,Lynnell Samber,Lucy Foster,Data,2019-05-20,5.0,Independent,1
4129,Hogan Bushnell,Lucy Foster,Data,2019-05-20,3.0,Independent,1
4130,Scott Duny,Lucy Foster,Data,2019-05-20,7.0,Independent,1
4131,Viv Newby,Lucy Foster,Data,2019-05-20,3.0,Independent,1
4132,Louise Dowse,Lucy Foster,Data,2019-05-20,1.0,Independent,1
4133,Haroun Mccrohon,Lucy Foster,Data,2019-05-20,5.0,Independent,1
4134,Devan Claricoats,Lucy Foster,Data,2019-05-20,2.0,Independent,1
4135,Matthaeus Audas,Lucy Foster,Data,2019-05-20,4.0,Independent,1
4136,Halsey Broader,Lucy Foster,Data,2019-05-20,1.0,Independent,1
